open,prediction
5.51,6.2878222
5.54,6.286041
5.6,6.3118978
5.6,6.439668
5.72,6.4724903
5.69,6.4764357
5.75,6.47108
5.72,6.4643593
5.71,6.4583926
5.65,6.4661093
5.66,6.4679394
5.76,6.4802566
5.76,6.500322
5.72,6.3725104
5.76,6.3559
5.69,6.354874
5.8,6.364754
5.71,6.339434
5.57,6.342654
5.48,6.3423214
5.55,6.351956
5.51,6.3514633
5.54,6.35124
5.56,6.3258
5.53,6.3608375
5.52,6.3534403
5.57,6.3666825
5.59,6.481681
5.55,6.5169125
5.56,6.431753
5.61,6.428553
5.62,6.4283805
5.63,6.338632
5.6,6.336508
5.56,6.3064528
5.52,6.3153005
5.6,6.3113804
5.43,6.3373656
5.58,6.3373327
5.81,6.5418897
5.91,6.6158047
6.02,6.660317
6.0,6.5319734
6.1,6.5320296
6.39,6.4898643
5.8,6.4907274
5.7,6.5044403
5.7,6.5064397
5.7,6.485988
5.59,6.353707
5.72,6.3245916
5.68,6.3240013
5.73,6.317843
5.54,6.311672
5.48,6.3115926
5.45,6.2965384
5.47,6.294563
5.43,6.3162503
5.58,6.3157744
5.56,6.406638
5.59,6.460327
5.68,6.462455
5.96,6.506261
5.69,6.5175476
5.67,6.495621
5.87,6.490016
5.95,6.727866
6.21,6.806642
6.0,6.641597
5.98,6.4614015
6.05,6.4808393
6.02,6.4543724
6.16,6.4544497
5.78,6.4195914
5.58,6.4192657
5.65,6.417545
5.65,6.424817
5.75,6.436388
5.65,6.4395256
5.91,6.418311
6.05,6.7193484
6.02,6.815586
6.16,6.80339
6.41,6.9758487
6.61,7.2147546
6.56,7.218468
6.4,7.218469
6.39,7.2054653
6.54,7.235135
6.49,7.2915554
6.67,7.281013
6.82,7.343307
6.66,7.344089
6.63,7.343659
6.86,7.350701
6.82,7.4893208
6.85,7.3795238
6.88,7.371049
6.77,7.334666
6.8,7.3362164
6.76,7.335227
6.62,7.335994
6.66,7.314598
6.51,7.308848
6.6,7.3089876
6.7,7.2292676
6.65,7.22923
6.53,7.229162
6.7,7.2294188
6.8,7.2287245
6.42,7.2361975
6.66,7.168768
6.69,7.170721
6.69,7.1695876
6.62,7.1687183
6.46,7.1719456
6.4,7.1722026
6.42,7.167026
6.45,7.180442
6.62,7.2319736
6.57,7.318365
6.7,7.313674
6.55,7.3126597
6.65,7.3102446
6.96,7.3913107
6.78,7.4490438
6.81,7.4521546
6.87,7.452093
6.78,7.4495497
6.68,7.387799
6.82,7.1991043
6.8,7.1858106
6.87,7.0849085
6.7,7.0744014
6.6,7.074101
6.41,7.0744457
6.4,7.075648
6.35,7.074363
6.3,7.0717673
6.51,7.1419783
6.56,7.320121
6.68,7.3677244
6.77,7.431198
6.6,7.431886
6.55,7.431328
6.75,7.4696536
6.66,7.289987
6.71,7.243432
7.19,7.2291813
7.08,7.2139378
7.2,7.2043757
6.54,7.204569
6.44,6.70473
6.49,6.7277856
6.4,6.7485957
6.37,6.749449
6.39,6.7477326
5.88,6.747035
5.95,6.7453527
6.01,6.7887716
6.04,6.8012767
6.18,6.8417687
6.15,6.949335
6.28,6.9452243
6.16,6.969732
6.2,6.964912
6.19,7.0399203
6.29,7.092369
6.43,7.1406817
6.42,7.2074513
6.64,7.2739224
6.62,7.1856456
6.52,7.190858
6.61,7.1978517
6.62,7.197719
6.56,7.1987743
6.41,7.1987047
6.54,7.1992517
6.58,7.249496
6.77,7.3652353
6.88,7.5168877
7.11,7.657381
7.2,7.779503
7.42,7.7710114
7.12,7.771058
7.07,7.6715083
7.11,6.8511686
7.47,6.763871
7.3,6.763985
7.43,6.7648983
6.94,6.391715
6.05,6.221922
5.97,6.22128
6.37,6.220247
6.35,6.220557
5.56,6.2194824
5.41,6.2193694
5.63,6.210854
5.6,6.3825994
5.57,6.3807845
5.68,6.3811946
5.73,6.468192
5.8,6.54468
5.75,6.49601
5.84,6.293894
5.97,6.254522
5.76,6.2771745
5.79,6.2507205
5.65,6.2512693
5.45,6.2509184
5.38,6.2500744
5.54,6.249596
5.46,6.2618284
5.62,6.2596564
5.86,6.452147
5.7,6.4984336
5.75,6.504663
6.04,6.54086
6.1,6.83965
6.06,6.8403053
6.04,6.8395433
6.0,6.83782
6.15,6.8621163
6.3,6.941696
6.39,7.080501
6.43,7.1329074
6.36,7.135405
6.52,7.133832
6.57,7.2928557
6.54,7.3066125
6.7,7.304383
6.66,7.445423
6.81,7.4454274
6.78,7.4675117
6.78,7.465802
6.7,7.4722714
6.83,7.475051
6.89,7.5672
7.06,7.667697
7.08,7.812832
7.05,7.81419
7.04,7.823408
7.23,7.8114915
7.25,7.8127174
7.12,7.8081145
7.21,7.8177342
7.08,7.658599
