open,prediction
8.35,9.625579
8.43,9.789033
8.96,9.78909
8.95,9.889786
9.67,9.889826
9.69,10.83843
9.89,10.838407
10.03,10.838408
9.95,10.838374
10.15,10.591908
9.8,10.591797
9.83,10.591752
9.83,10.5942745
9.89,10.222465
9.56,10.222427
9.65,10.22242
9.6,10.222309
9.4,10.222267
9.28,10.222345
9.35,10.222279
9.57,10.372229
9.52,10.372342
9.55,10.6138935
9.6,10.614037
9.72,10.614099
9.67,10.791972
9.65,10.792065
9.67,10.615693
9.74,10.614365
9.7,10.614382
9.7,10.614598
9.69,10.614228
9.8,10.614185
9.98,10.377553
9.81,10.377486
9.62,10.377455
9.61,10.377369
9.46,10.377364
9.45,10.377366
9.61,10.3773775
9.66,10.4018755
9.73,10.401828
9.75,10.401794
9.58,10.139362
9.56,10.139238
9.38,10.139092
9.53,10.139464
9.44,10.139299
9.45,10.1355715
9.19,10.135535
9.28,10.253142
9.25,10.249035
9.17,10.249034
9.19,10.209378
9.15,10.209353
9.06,10.209047
9.23,10.209147
9.27,10.208137
9.19,10.205335
9.34,10.205402
9.57,10.638408
9.64,10.641387
9.7,10.641346
9.85,10.600536
9.78,10.600534
9.95,10.600435
9.94,10.602875
9.91,10.446985
10.03,10.282421
10.0,10.238561
9.65,10.23841
9.47,10.244211
9.42,10.268304
9.16,10.04112
9.08,10.041156
9.0,10.041234
8.8,10.041267
9.0,10.041505
8.86,10.041532
9.17,10.041447
9.15,10.196124
9.28,10.196109
9.38,10.324612
9.25,10.324572
9.31,10.365656
9.37,10.338447
9.21,10.314704
9.14,10.312003
9.32,10.312035
9.18,10.312031
9.33,10.3119755
9.37,10.314385
9.36,10.309134
9.26,10.473355
9.44,10.47344
9.67,10.586797
9.76,10.858848
9.9,10.873407
9.93,10.926385
9.91,10.926423
9.78,10.926373
9.68,10.92646
10.06,10.926428
10.16,11.301462
9.99,11.303878
9.94,11.30388
10.01,11.303975
9.82,11.304042
10.04,11.304081
10.32,11.308206
10.35,11.281511
10.57,11.281348
10.56,11.281372
10.6,11.281369
10.07,11.285431
10.01,11.285415
10.14,11.28297
10.25,11.316562
10.33,11.316537
10.33,11.316429
10.5,11.31643
10.43,11.576708
10.23,11.576748
10.4,11.576545
10.68,11.9470625
10.65,12.019235
10.8,12.01875
10.87,12.018418
10.84,12.018551
10.8,12.018549
11.15,11.8775015
10.9,11.877461
11.16,11.889883
11.38,11.890245
10.86,11.711616
10.58,11.711409
10.82,11.711313
10.72,11.711237
10.68,11.711119
10.48,11.711027
10.46,11.710925
10.54,12.078
10.74,12.078218
10.51,11.55136
10.66,11.552251
10.53,11.552446
