open,prediction
3.87,3.6487498
3.86,3.6543443
3.93,3.6579356
3.9,3.671321
3.99,3.7118762
3.99,3.7366538
4.01,3.7390895
4.04,3.7408895
4.09,3.7509313
4.1,3.7333927
4.08,3.731306
4.15,3.7310557
4.12,3.7160478
4.08,3.6581466
3.98,3.65021
4.0,3.6389742
4.01,3.6396804
3.92,3.639537
3.93,3.6450703
3.92,3.6491308
3.97,3.6886628
3.96,3.7093935
3.94,3.7260072
4.02,3.7354145
4.11,3.7465584
4.09,3.755273
4.12,3.753662
4.13,3.7528946
4.14,3.7461374
4.17,3.7526503
4.33,3.7260153
4.1,3.7272506
4.05,3.6859555
3.93,3.650707
3.85,3.6113536
3.85,3.6324525
3.89,3.6403053
3.74,3.6409118
3.8,3.6415784
3.9,3.646425
3.93,3.6530554
4.01,3.6535752
3.95,3.6548576
3.93,3.6537023
3.86,3.6554272
3.86,3.702565
3.96,3.717419
3.99,3.7243426
4.0,3.7246792
4.01,3.7252066
4.12,3.7303789
4.14,3.735942
4.01,3.7334692
3.99,3.7136202
4.06,3.7218344
4.01,3.7664523
4.04,3.768105
4.04,3.7710717
4.1,3.7763422
4.14,3.7852063
4.18,3.7877026
4.14,3.7873662
4.15,3.7914228
4.18,3.7954836
4.14,3.7960303
4.21,3.7938638
4.13,3.7985122
4.24,3.7987027
4.19,3.801807
4.15,3.7990186
4.17,3.799732
4.17,3.8034794
4.21,3.8434386
4.19,3.8561263
4.13,3.882456
4.16,3.8914776
4.1,3.906626
4.47,3.9073489
4.61,3.9369755
4.72,3.9981685
4.81,4.012997
4.92,4.0268764
4.97,4.042335
4.96,4.048357
4.9,4.047297
4.98,4.0458775
4.87,4.047483
4.85,4.0491114
4.88,4.1046433
4.84,4.1048713
4.85,4.1117744
4.98,4.1920137
4.93,4.2355404
4.95,4.2416344
4.89,4.219086
4.88,4.227026
5.0,4.228385
5.05,4.289616
5.04,4.297344
5.03,4.301763
5.11,4.31737
5.08,4.369963
5.07,4.3724475
5.05,4.405659
5.13,4.4352074
5.08,4.4357753
5.15,4.487116
5.15,4.5262656
5.25,4.565286
5.35,4.6082315
5.28,4.690956
5.4,4.6906533
5.47,4.7509966
5.53,4.781522
5.6,4.80213
5.59,4.81536
5.55,4.817095
5.57,4.8010864
5.67,4.800431
5.72,4.932273
5.75,4.939207
5.71,4.9365883
5.5,4.931422
5.49,4.931061
5.71,4.855568
5.77,4.864361
5.87,4.6813164
5.75,4.6804066
5.64,4.6642523
5.29,4.5538354
5.2,4.4541364
5.15,4.455021
5.17,4.455004
5.26,4.5014887
5.4,4.479893
5.19,4.4770494
5.12,4.321125
5.12,4.2689304
5.0,4.2515044
4.97,4.209926
4.94,4.2004666
4.92,4.2115526
4.89,4.2197843
4.94,4.2151747
4.93,4.219435
4.96,4.2562604
5.01,4.10462
5.04,4.091998
4.85,4.091997
4.79,3.9866288
4.84,3.9812417
4.72,3.9809294
4.71,3.9888628
4.76,4.0462213
4.91,4.109479
4.9,4.1213374
4.8,4.153775
4.76,4.15237
4.89,4.2050962
4.98,4.2589755
4.92,4.268969
5.15,4.2728295
5.18,4.446732
5.15,4.456657
5.18,4.5875635
5.1,4.6281247
5.3,4.624389
5.27,4.699095
5.36,4.700289
5.46,4.659644
5.57,4.6455503
5.58,4.598042
5.57,4.59844
5.43,4.600156
5.37,4.5779266
5.29,4.5721197
5.22,4.5576496
5.38,4.5416107
5.31,4.480381
5.2,4.4836926
5.41,4.4572644
5.2,4.4582634
5.14,4.5080676
5.11,4.507473
5.24,4.502044
5.1,4.504613
5.34,4.5066733
5.39,4.579495
5.35,4.387647
5.42,4.2947497
5.43,4.2299957
5.45,4.2294936
5.08,4.2433066
4.78,4.0687227
4.68,4.073612
4.55,4.110906
4.56,4.1277213
4.8,4.150935
5.06,4.3040953
5.08,4.429309
5.08,4.4412117
5.17,4.4181895
5.17,4.3504524
5.3,4.3502793
5.18,4.3597455
5.14,4.1689954
5.0,4.1743593
4.92,4.089577
4.85,4.0658197
4.9,4.085344
4.61,4.1524916
4.69,4.1604805
4.75,4.338683
4.89,4.331602
5.04,4.3932886
5.06,4.45235
5.1,4.4245586
5.39,4.435998
5.05,4.4383144
4.99,4.409479
4.99,4.5157027
4.94,4.5080037
5.01,4.598904
5.32,4.6582327
5.31,4.8267326
5.55,4.816564
5.5,4.8970966
5.75,4.9101214
5.68,5.1192865
5.58,5.127725
5.53,5.127924
5.69,5.132764
5.75,5.347749
6.22,5.416919
6.25,5.5245194
6.0,5.5233474
6.2,5.5253158
6.29,5.605775
6.73,5.710686
6.8,5.8423944
6.48,5.7175193
6.69,5.723455
6.85,5.6550207
6.99,5.657265
6.13,5.6581397
5.92,5.409772
6.03,5.413082
6.15,5.467683
6.21,5.482846
6.3,5.758315
6.44,6.0564604
6.46,6.0638237
6.4,6.061214
6.64,6.0455837
7.11,6.254886
7.31,6.3536105
7.11,6.3548036
7.25,6.3418093
7.0,6.0614243
6.9,5.925743
7.4,5.656977
7.26,5.667325
7.07,5.6617956
6.3,5.541972
6.1,5.2226334
5.78,5.1100225
6.0,5.1097345
6.0,5.1194386
6.4,5.179286
5.95,5.030535
5.4,4.486673
6.13,4.1535926
5.4,4.146385
5.57,4.0053077
4.98,4.0513487
4.38,3.8629808
3.8,3.7517865
3.7,3.5392642
3.66,3.505163
3.59,3.4830425
3.58,3.4631243
3.47,3.4153538
3.5,3.4034688
3.45,3.405141
3.46,3.4046838
3.52,3.405794
3.49,3.405479
3.52,3.4062877
3.51,3.4257104
3.45,3.4230633
3.51,3.406875
3.45,3.4069905
3.52,3.404617
3.47,3.4047635
3.47,3.3910792
3.35,3.3651872
3.34,3.3216867
3.34,3.3193321
3.32,3.3540545
3.35,3.3550398
3.34,3.354927
3.3,3.3191988
3.28,3.316672
3.44,3.316688
3.36,3.303801
3.24,3.2401807
3.14,3.1428454
3.22,3.134157
3.18,3.1262808
3.21,3.1214032
3.23,3.081707
3.11,3.0760562
3.12,2.979211
3.04,2.976378
3.11,2.9134495
3.05,2.9139934
3.09,3.0829482
3.07,3.2085183
2.99,3.364977
2.8,3.4332473
2.97,3.432169
3.27,3.479298
3.4,3.5499034
3.61,3.565542
3.75,3.587769
3.72,3.589336
3.82,3.604802
3.81,3.6060133
3.81,3.6058695
3.72,3.6049426
3.69,3.6042955
3.89,3.6047275
3.79,3.6299431
3.76,3.613597
3.74,3.6158936
3.75,3.6324923
3.78,3.6410768
3.79,3.644623
3.84,3.6464243
3.82,3.6540823
3.9,3.6595397
3.91,3.6597393
3.91,3.636014
3.89,3.636308
3.85,3.636953
3.83,3.6407208
3.84,3.6521084
3.67,3.6703095
3.91,3.7241838
3.91,3.789293
3.91,3.7937093
3.95,3.7996223
3.99,3.806864
4.16,3.8106306
4.21,3.82941
4.2,3.8293002
4.25,3.8332527
4.17,3.8339467
4.21,3.8322675
4.16,3.8219154
4.18,3.801744
4.23,3.7944846
4.25,3.7846885
4.16,3.7870638
4.02,3.7254238
3.89,3.658571
3.83,3.6315088
3.72,3.6292436
3.71,3.62816
3.77,3.6176794
3.86,3.616919
3.86,3.6163652
3.86,3.6025174
3.78,3.601169
3.72,3.5950193
3.7,3.610661
3.76,3.6334782
3.74,3.6667964
3.85,3.6732383
3.85,3.718589
3.88,3.734191
3.94,3.770866
4.04,3.8191874
4.03,3.8245313
4.06,3.8256445
4.14,3.8278427
4.25,3.8561711
4.42,3.86399
4.42,3.8341446
4.39,3.6868885
4.35,3.6929827
4.26,3.6922677
4.3,3.691897
3.93,3.7048414
3.54,3.5927153
3.51,3.5102367
3.53,3.5162485
3.54,3.516214
3.54,3.5569162
3.65,3.5845766
3.7,3.6387954
3.68,3.6417172
3.63,3.6414833
3.82,3.6422877
3.93,3.655491
3.9,3.6566136
3.94,3.6565676
3.82,3.6494124
3.73,3.6303134
3.86,3.6295388
3.86,3.6315632
3.9,3.6307654
3.84,3.6190653
3.76,3.6083486
3.73,3.594685
3.76,3.610938
3.77,3.6104653
3.77,3.5993013
3.76,3.5972412
3.76,3.4840312
3.9,3.4881437
3.67,3.4904413
3.59,3.4217112
3.52,3.4041781
3.49,3.4052062
3.46,3.4084113
3.38,3.509139
3.47,3.5357878
3.5,3.554321
3.59,3.593795
3.6,3.6345463
3.72,3.633812
3.78,3.662658
3.78,3.6974304
3.93,3.6980655
3.88,3.7170994
3.75,3.7186737
3.95,3.729806
4.05,3.7490158
3.81,3.748577
4.14,3.7539878
4.12,3.7685995
4.14,3.766404
3.93,3.7536426
4.02,3.7477086
4.13,3.7619975
4.05,3.8078141
4.02,3.810684
3.95,3.8506694
4.04,3.8766344
4.09,3.888873
4.35,3.8999772
4.32,3.9168458
4.65,3.9183264
4.9,3.9425817
4.5,3.9401705
4.89,3.8983653
4.49,3.901113
4.4,3.8909452
4.7,3.8914
4.55,3.899225
4.15,3.907881
4.5,3.9081142
4.62,3.9513319
4.45,3.9922302
4.81,4.041178
4.83,3.9786654
4.82,3.9403098
4.87,3.941847
4.96,3.941895
4.9,3.8990839
4.53,3.895709
4.41,3.8798645
4.4,3.8809345
4.89,3.8819506
4.13,3.8607402
4.37,3.7032993
4.04,3.6399486
4.04,3.5718877
4.2,3.597175
3.75,3.603695
3.5,3.445105
3.06,3.3151433
3.07,3.1342032
3.11,3.122661
3.19,3.1116786
3.23,3.1068273
2.9,3.0194607
2.91,2.8721907
2.95,2.8745165
2.99,2.8747036
3.11,2.866598
2.8,2.882882
2.76,2.657592
2.73,2.6728287
2.81,2.7172756
2.86,2.7341692
2.81,2.7337077
2.71,2.7217689
2.71,2.6387792
2.89,2.6402395
2.81,2.6410615
2.8,2.5734608
2.58,2.5711288
2.52,2.423956
2.5,2.419269
2.55,2.3915577
2.58,2.392267
2.47,2.3927393
2.48,2.3381164
2.48,2.3351486
2.42,2.324463
2.3,2.3119354
2.32,2.2560904
2.28,2.2542696
2.3,2.2598464
2.25,2.2834792
2.23,2.2877212
2.29,2.2894
2.28,2.3071063
2.32,2.2924132
2.37,2.2723885
2.31,2.2739022
2.33,2.2753892
2.4,2.2794182
2.19,2.285491
2.19,2.212389
2.2,2.2311447
2.2,2.2440684
2.21,2.2445664
2.26,2.2483096
2.27,2.2546167
2.32,2.2675185
2.22,2.2714906
2.25,2.2728217
2.31,2.2773654
2.31,2.2894588
2.3,2.290247
2.33,2.290838
2.32,2.2924924
2.33,2.2925022
2.35,2.2925346
2.34,2.2956183
2.33,2.3330414
2.33,2.3600318
2.33,2.3890176
2.32,2.424475
2.36,2.4430263
2.43,2.4606307
2.47,2.4848838
2.51,2.4990516
2.56,2.498328
2.61,2.4518042
2.61,2.4518912
2.67,2.4518607
2.57,2.4525542
2.43,2.3899906
2.24,2.321877
2.27,2.3009202
2.31,2.3039527
2.27,2.2932184
2.35,2.2953787
2.35,2.3015869
2.34,2.3050144
2.32,2.3085988
2.32,2.3083315
2.34,2.3102965
2.37,2.3248694
2.39,2.319397
2.4,2.3188913
2.28,2.3111708
2.36,2.276114
2.34,2.2269566
2.31,2.2116084
2.29,2.2056384
2.23,2.1984243
2.19,2.1902366
2.21,2.1850774
2.19,2.1837914
