open,prediction
6.03,5.8452563
6.05,6.0833497
6.17,5.8741536
6.11,5.81235
6.19,5.7478576
6.24,5.9824905
6.28,6.2061057
6.49,6.154835
6.43,6.1625276
6.42,6.385343
6.45,5.699982
6.5,6.863093
6.68,7.057274
6.81,7.359756
7.31,6.639449
7.37,7.16086
7.52,6.83026
7.49,6.8485565
7.32,6.570656
6.79,6.662256
6.94,6.241601
6.98,6.078359
6.92,5.6672797
6.85,6.053114
7.09,5.765601
6.77,5.5827136
6.77,5.9104843
6.19,4.996196
6.16,5.1571374
6.23,5.3813457
6.2,4.993282
6.3,5.5456033
6.2,5.243981
6.22,5.4701834
6.02,5.0213265
6.01,5.4195027
6.12,4.683393
6.06,5.2847233
6.09,5.5561476
6.31,4.8637853
6.39,5.444675
6.39,5.464221
6.33,5.6520934
6.4,5.6129684
6.37,5.3272004
6.3,5.366188
6.28,5.371684
6.24,5.613187
6.42,5.338584
6.45,5.3322053
6.7,5.486187
6.83,5.9375114
6.85,5.6238484
6.66,5.9529314
6.62,5.844361
6.57,5.959699
6.62,5.7116914
6.71,5.7916574
6.91,6.217026
6.94,5.885843
7.1,6.121898
7.18,6.1768703
7.15,5.6435823
7.27,5.975653
7.21,5.6835985
7.21,5.737689
7.23,5.9102077
7.21,5.5939384
7.16,5.933889
7.12,5.0770087
7.25,5.6275454
7.13,5.5334206
7.17,5.6419435
7.3,6.187368
7.0,5.960816
7.27,6.3529406
7.14,6.5209956
7.42,6.115378
7.53,6.637643
7.8,6.584893
8.04,7.1146183
8.06,6.5823708
8.13,6.715572
8.26,6.6517367
8.15,7.2068505
8.33,6.9230204
8.49,7.1088796
8.49,6.9584417
8.84,6.366337
8.94,6.958831
8.52,6.7679467
8.69,6.945396
8.55,7.3136477
8.44,7.3568897
8.56,7.4307656
8.54,7.336897
8.87,7.526564
8.92,7.212915
9.12,7.5551686
8.98,7.168077
9.01,7.030146
9.0,6.9052615
9.22,7.0703573
9.2,7.4300942
8.79,6.8610005
8.42,7.13823
8.17,6.8411913
8.15,7.047021
8.3,6.507968
8.34,6.8199325
8.27,6.2944813
8.54,6.6587
8.67,6.840575
8.8,6.995693
8.55,6.9025774
8.43,6.2841935
8.33,6.7299385
8.35,6.611065
8.55,6.683496
8.61,6.885805
8.54,6.912901
8.55,7.1179457
8.45,6.9811683
8.48,6.977049
8.92,6.946667
9.05,7.391189
9.01,7.3576183
9.02,7.4721193
9.14,6.824658
8.88,7.310456
9.11,7.3439946
9.16,6.875533
9.12,7.1674566
9.24,6.8705807
9.5,7.8559403
9.28,7.4256444
8.3,7.0720534
8.26,7.233128
8.33,7.1081867
9.27,7.0245004
9.3,6.914466
9.11,6.5608745
8.83,6.2402663
8.05,6.3127704
7.77,6.196565
7.6,5.8791738
7.47,6.0348725
7.4,6.2924643
7.55,6.1162887
7.42,5.827551
7.19,5.8767776
6.99,5.646644
7.09,5.942982
7.12,6.005774
7.31,6.4400606
7.29,6.2025967
7.2,6.200933
7.07,6.3653316
7.32,6.66562
7.69,6.3479915
7.66,6.6977644
7.77,6.804913
8.16,6.770527
7.73,6.8814287
7.95,6.731798
7.8,6.851502
7.73,6.5527654
7.86,7.0335245
8.11,7.146675
8.31,6.935685
8.15,7.1316457
8.18,7.0335474
8.22,6.8708534
8.36,7.2961454
8.14,6.6463637
8.11,7.256989
7.8,6.9252687
8.06,7.0724583
7.98,7.056451
8.03,7.2403817
8.2,7.1914663
8.18,7.1323824
8.73,7.47581
8.77,7.6576457
8.94,7.573062
8.76,7.317901
8.9,7.8896117
9.31,8.176017
9.2,7.7649713
8.84,7.9689527
9.0,7.56376
9.18,7.553408
9.45,7.724671
8.75,7.2727213
9.39,7.505754
9.2,7.735447
8.44,7.1720514
8.42,5.9949307
8.03,6.706811
9.0,7.096764
8.2,7.335023
8.13,6.4144497
7.39,6.413564
7.43,6.092652
7.56,6.0324335
7.23,5.6366577
7.26,6.181661
7.55,5.848096
6.78,6.2668195
6.82,6.084415
7.07,6.0548396
7.08,5.8421297
7.26,6.4480295
7.4,6.7110643
7.33,6.316207
7.5,6.6040006
7.92,6.81397
8.02,7.1795917
7.87,6.9845552
7.95,7.2909603
8.19,7.295895
8.62,7.6064672
9.65,8.543205
9.12,8.419677
9.1,8.824165
9.13,8.844202
9.61,8.850859
9.91,8.046496
10.21,8.821928
11.5,9.391213
10.36,9.459216
9.43,8.9172945
9.17,8.034562
9.19,8.759533
9.5,9.181274
10.02,6.7378745
9.66,5.9903755
10.73,6.131468
11.92,6.771515
11.02,6.0682187
2.15,5.6592593
2.2,2.327383
2.08,2.104275
2.16,1.5972832
1.9,2.3535016
1.92,1.6902695
1.93,2.1933992
1.85,1.5110852
1.94,1.6753708
2.0,1.8602217
1.96,2.0936458
1.93,1.9598573
1.93,1.6167867
1.89,1.819288
1.96,1.7690153
2.0,1.7867144
1.94,2.1422062
1.91,1.895093
1.92,2.1077662
1.96,2.113771
1.95,2.0544262
1.91,1.8215503
1.93,1.5092131
1.95,1.7884227
2.0,1.7014493
1.95,1.864172
2.11,2.154474
2.01,2.0591226
1.85,1.7938472
1.74,1.9042994
1.65,1.8931012
1.64,1.9490923
1.63,2.4886718
1.72,1.7903845
1.89,1.7014208
1.85,2.2772326
1.86,1.8304336
1.96,2.6007457
2.06,2.302545
2.2,1.8671886
2.19,2.00804
2.19,2.0429173
2.22,1.6506048
2.26,1.9445906
2.23,2.1154482
2.22,1.7709388
2.16,2.3913977
2.18,1.7670559
2.15,2.1140473
2.15,2.086745
2.07,1.8227358
2.11,2.0033784
2.26,2.2352798
2.29,2.301497
2.39,2.0928206
2.25,1.946699
2.3,2.166529
2.3,2.368235
2.25,2.5470977
2.28,2.1552317
2.22,2.0391297
2.23,1.6833533
2.23,2.0203607
2.23,2.8352606
2.3,1.9921335
2.25,2.8280761
2.29,2.1608613
2.3,2.4212196
2.32,2.018078
2.36,2.5598598
2.4,2.2946184
2.31,1.9039176
2.3,2.236205
2.16,2.0293093
2.12,2.3574078
2.1,1.5961723
2.12,1.6092689
2.15,2.273571
2.08,2.3874593
2.16,2.4589822
2.15,1.9476323
2.15,2.0926533
2.09,1.6086001
2.11,1.8621342
2.0,2.0950966
1.99,2.4697418
2.05,2.376477
2.15,2.4649158
2.11,2.1209228
2.14,2.3125098
2.04,2.0681052
2.07,2.2347596
2.08,1.8326488
2.1,2.3843222
2.06,1.8582217
2.13,1.8082182
2.05,2.0346942
2.03,2.26553
2.12,1.8770679
2.15,1.8599812
2.15,2.2865565
2.16,2.00304
2.22,2.0597777
2.24,2.155258
2.32,2.4618645
2.25,2.0114532
2.26,2.0704446
2.22,3.235798
2.22,2.1565714
2.2,2.042062
2.34,2.4420235
2.44,2.2882571
2.27,2.3427973
2.51,2.3040154
2.33,2.542977
2.28,2.3677015
2.29,2.0592015
2.31,2.0319834
2.3,2.2193215
2.47,2.000631
2.35,2.0635333
2.24,1.8469032
2.15,1.9514613
2.09,1.7439741
2.14,2.1010802
2.04,1.8056738
2.0,2.1215444
2.0,2.1985068
1.96,2.0690842
1.87,2.010401
1.84,2.5432463
1.89,1.8131366
1.9,1.5269783
1.88,1.6670696
1.91,1.9051963
1.81,2.0817032
1.91,1.7649419
1.86,1.9687973
1.85,1.6911675
1.86,1.7604332
1.84,1.4805515
1.85,1.9361385
1.83,2.2146685
1.88,1.8378683
1.87,1.767162
1.87,2.2466695
1.98,1.89188
2.01,2.459472
1.94,2.3148155
1.95,1.8767217
2.02,1.8360059
1.98,1.8971947
1.96,1.6523639
2.0,1.7114834
2.0,2.1844761
2.04,2.9554656
2.04,2.4523685
2.01,2.3195112
2.04,2.6057928
1.95,2.2722728
2.01,2.3132782
2.02,2.1347349
2.1,2.2092962
2.15,1.9229584
2.16,1.9548665
2.13,2.6884997
2.18,2.1965215
2.18,1.9030803
2.15,2.2356577
2.15,2.0007303
2.24,2.1350646
2.32,2.5233338
2.29,2.1182196
2.45,2.516426
2.32,2.1210055
2.34,1.8458533
2.31,2.012361
2.37,2.5236251
2.22,2.5659835
2.22,1.9703765
2.26,2.0563817
2.18,2.535323
2.13,2.5561025
2.21,2.3530624
2.04,2.0138757
2.06,2.0714478
2.27,2.205143
2.13,2.2197943
1.96,2.017203
1.87,2.8491352
1.99,2.8398676
2.11,2.3575094
2.29,2.3812556
2.29,2.7811098
2.5,2.5788958
2.54,2.4172432
2.77,3.0337975
2.84,2.89188
2.87,2.8291228
2.77,2.8144104
2.97,3.0405033
3.05,2.6229904
3.01,2.6921525
3.06,2.715591
3.14,3.3028865
3.23,3.395209
3.17,2.6518655
3.04,2.7487974
2.95,2.7382615
3.1,2.828733
3.05,2.9025345
3.04,2.9913917
2.94,3.1583369
3.1,3.2480092
3.19,3.4071932
3.34,3.6921859
3.52,3.4293664
3.71,3.7372096
3.9,4.299481
4.1,3.8070152
4.48,4.2695894
4.28,4.2017875
4.37,4.4786897
4.36,4.620454
4.28,4.796079
4.62,4.979156
4.8,4.906396
4.73,4.8213034
4.71,4.6751976
4.83,5.1423492
4.93,5.2497206
5.07,5.5687933
5.36,6.0354643
5.34,6.229136
5.62,5.973717
5.92,6.2732577
6.23,6.0447984
6.56,6.4293737
6.1,6.287439
6.3,5.688224
5.69,6.3085437
5.59,6.431955
5.55,6.506468
5.74,6.605712
5.62,6.5001526
6.2,5.969225
6.57,5.693018
5.79,5.757437
5.69,6.0496397
5.16,5.0056105
4.46,4.4475355
4.56,4.450512
3.94,4.278102
3.93,4.241882
3.9,4.190832
3.86,4.2224994
3.97,4.128378
4.1,4.10943
3.88,3.8541095
3.77,3.6994083
3.76,3.6431675
3.74,3.730263
3.66,3.5068066
3.44,3.5701573
3.42,3.2357945
3.38,3.3599865
3.26,3.5067291
3.18,3.144828
3.11,3.3437152
3.01,4.1993833
2.82,3.4249957
3.13,3.4323573
3.48,3.7851102
3.87,3.9423025
4.26,4.0495853
3.79,3.6468453
3.79,3.9621053
3.94,3.646792
3.99,3.5694232
4.0,4.5650043
3.88,4.0946317
4.09,3.683785
3.66,3.544342
3.64,3.7436295
4.06,3.6079051
3.86,3.3177607
3.36,3.1400316
3.32,3.2921095
3.3,3.4905066
3.13,3.3053544
3.16,3.198835
3.17,3.4342027
3.15,3.6938825
3.37,3.4088361
3.39,3.1580775
3.33,3.179646
3.35,3.164201
3.36,3.4378343
3.31,3.2253702
3.4,3.795257
3.41,3.367334
3.33,3.102809
3.52,3.364909
3.56,3.621129
3.63,3.41946
3.62,3.8489726
3.6,3.6106107
3.79,3.3433776
3.63,3.5604744
3.65,3.3515458
3.68,3.6935387
3.64,3.5243967
3.6,3.7960424
3.67,3.809058
3.61,3.3960016
3.61,3.4683816
3.68,3.983718
3.96,3.7617462
3.8,3.7867343
3.76,3.772374
3.85,3.7647798
3.94,3.9841356
3.96,3.856006
3.93,3.73646
3.96,3.8711085
3.74,3.4708097
3.66,3.4495974
3.53,3.304919
3.65,3.5506573
3.66,3.693659
3.57,3.3413928
3.34,3.1401792
3.29,3.303938
3.6,3.1243992
3.08,2.8412287
3.03,2.9847953
3.02,2.8063982
3.08,2.6253147
2.84,2.909038
3.03,2.7411253
3.15,2.5752046
3.03,3.1428304
2.9,3.2346635
3.12,3.3900526
2.82,3.1026247
2.88,3.1427946
2.91,2.912352
2.99,3.250837
3.29,3.400856
3.41,3.5152533
3.36,3.423089
3.39,3.4897096
3.55,3.4881005
3.7,3.618861
3.7,3.3860075
3.68,3.643013
3.73,3.6063702
3.72,3.87063
3.63,3.6926377
3.56,3.7636766
3.71,3.50977
3.85,3.9457376
3.84,3.735805
3.82,3.7685378
3.84,3.7302456
3.87,3.6437857
3.96,3.7373548
3.94,4.7827964
3.99,3.8284445
3.89,3.9652078
3.87,3.6362977
3.88,3.79051
3.96,3.6838248
4.03,3.9141989
4.03,4.2726865
3.96,2.9973793
3.98,3.8453097
3.97,3.7652884
4.05,3.8827622
4.06,3.9315364
3.98,3.7414849
4.01,4.365968
4.02,3.7083595
4.14,4.161877
4.18,4.0584226
3.95,3.8274326
4.01,3.6012638
3.81,3.9845407
4.03,3.837092
3.93,3.7842202
4.01,4.2072687
4.09,4.812261
4.22,4.478529
4.31,4.3625984
4.32,4.5761647
4.36,4.2847424
4.39,4.1959195
4.49,4.331376
4.32,4.4918566
4.22,4.011444
4.06,4.308701
4.02,4.5813546
4.2,4.501949
4.26,4.172861
4.23,4.617478
4.15,4.556921
4.33,4.8605685
4.19,4.955883
3.91,5.255759
4.3,5.0216975
4.9,5.6946297
5.21,5.6983123
5.31,5.3128643
5.42,5.7917995
5.24,5.64539
5.37,5.368473
4.92,5.2781153
5.04,5.537994
5.07,5.721052
4.75,5.1675053
4.94,6.1215906
4.74,5.246278
5.08,5.688889
4.98,5.4914365
5.06,5.6771326
5.02,5.620975
4.9,5.5387225
4.89,5.771745
4.93,5.857684
5.17,6.1001163
5.4,6.2167134
5.56,6.467379
5.57,6.5478597
5.54,6.6639543
5.5,6.4576807
5.77,6.202176
5.78,7.0127754
5.7,6.783791
5.83,7.1135244
6.01,7.2399764
6.22,7.2913227
6.27,7.6397533
6.27,7.5831103
6.31,7.1525636
6.17,7.037017
6.1,7.633875
6.23,7.3893394
6.32,7.2998123
6.2,7.642147
6.28,7.647876
6.5,7.604913
6.5,7.5792737
6.53,6.9881263
6.58,7.07786
6.43,7.8223367
6.12,7.410782
6.06,7.5125403
6.28,6.840498
6.65,7.3509607
6.5,7.2020984
6.45,7.7930737
6.29,7.4304214
6.58,7.2123275
6.45,7.581869
6.8,7.675121
6.29,7.2833138
5.89,6.9030504
5.8,6.58148
5.81,6.5752025
5.84,6.960326
5.93,7.3201203
6.24,7.1255126
6.03,6.917422
5.94,6.5877967
6.02,6.3204603
6.08,5.7721305
5.51,6.0657516
5.42,5.904104
5.31,5.3452096
5.4,5.6314754
4.75,5.7233577
5.16,5.7913756
5.25,6.27262
5.28,6.3283987
5.3,6.3690505
5.3,6.1247272
5.4,5.6714673
5.5,6.351199
5.66,6.4002724
5.58,6.3626947
5.51,6.0081797
5.48,6.2588086
5.58,5.694067
5.55,6.093979
5.56,5.6473317
5.4,5.775298
5.44,4.9518065
5.17,5.257206
5.1,5.0856686
5.16,5.237953
4.74,4.8916855
4.63,4.7336364
4.28,5.029097
4.67,4.729387
4.85,4.5466847
4.79,4.2624526
4.45,4.813712
4.54,5.2621365
4.14,5.219171
4.38,5.7789025
4.33,5.988597
4.4,5.5928392
5.12,5.8655295
5.36,6.1243067
5.84,6.27555
5.99,6.8014293
6.0,6.839352
6.11,6.9853516
6.0,6.9722834
6.11,7.0892773
6.09,6.999655
6.14,6.8665037
6.17,6.933258
6.12,7.509853
6.1,7.670015
6.51,7.590431
6.68,7.867163
6.62,8.0879
6.72,7.662257
7.0,8.2958355
7.05,8.119155
7.1,7.698253
6.86,7.9861608
6.94,7.869049
6.9,7.6094832
6.66,8.067514
6.71,8.121713
6.86,7.396898
6.99,7.775308
7.12,8.414277
7.28,8.526812
7.15,8.351059
6.94,8.345882
6.95,8.487594
7.32,9.34446
7.5,9.14024
7.56,8.881608
7.44,8.376916
7.35,8.660762
7.17,8.395395
7.08,8.314117
7.11,7.573059
5.98,7.328731
6.28,7.3154497
6.27,7.6723256
6.12,7.6132064
5.56,7.242118
5.68,7.324272
5.47,7.313431
6.0,7.403625
6.2,7.84265
6.39,7.461468
6.23,8.011402
6.29,8.107635
6.16,7.8595777
6.8,7.844444
6.71,8.557144
6.83,8.5201
7.09,8.391218
6.98,7.943154
7.01,7.9390445
6.72,8.296475
6.9,7.8988404
6.8,7.3886423
6.5,7.0952344
6.26,7.6493483
6.36,7.8375826
6.15,8.263318
6.05,7.682973
6.51,8.123541
6.74,7.753904
6.56,8.348714
6.47,8.168653
6.46,7.970231
6.53,7.430887
6.42,8.140535
6.65,8.194077
6.66,8.064118
6.72,8.598841
7.01,9.00643
7.09,9.090997
7.25,8.778835
7.68,9.092032
7.83,8.676355
7.56,9.179859
7.14,8.793554
7.08,8.822104
6.94,8.92978
6.87,8.781428
7.15,9.283148
7.2,9.29994
7.7,9.1564455
7.3,8.477725
7.5,8.702483
7.25,8.422379
7.11,8.740891
7.1,8.132217
7.0,8.798886
6.36,7.3706455
6.5,7.855725
6.69,7.5969496
6.95,7.2852473
6.49,6.8039713
5.75,7.2132173
5.8,7.251132
5.86,6.8165436
5.68,7.257721
5.61,6.8695254
5.69,6.642566
5.68,6.835776
5.59,7.3342304
5.72,7.00381
5.66,6.979021
5.79,7.311465
5.69,7.314709
6.0,7.1123466
6.0,7.026958
5.85,7.1908374
6.03,7.0456223
6.0,7.3932667
5.85,6.8759665
5.58,6.575634
5.5,6.4349046
5.52,6.6468477
5.3,6.0512724
5.42,6.2899437
5.45,6.3747783
5.24,6.1101456
5.42,6.2714005
4.92,5.6465483
5.0,6.0732946
4.88,5.489083
4.9,6.1933746
4.96,5.870905
4.91,6.235477
4.93,6.278569
4.93,5.9838324
4.83,5.8251944
4.66,5.9307675
5.14,6.6442666
5.31,6.3129106
5.31,6.3865166
5.26,6.8422976
5.44,6.2020826
5.48,6.699435
5.35,6.3358426
5.36,6.502923
5.33,6.301017
5.23,6.283777
5.2,5.875849
5.29,6.073863
5.39,6.3451056
5.38,6.0287023
4.87,6.2665663
4.78,5.7182693
4.81,5.727539
5.06,5.580927
5.08,6.103057
5.07,5.7521267
5.0,5.6848006
5.05,5.8897347
4.95,6.076098
4.96,6.1962724
4.76,5.416574
5.05,5.751169
5.15,5.858965
5.3,6.327761
5.17,5.2769856
4.73,5.574334
4.61,5.1551924
4.47,5.554525
4.86,6.093545
