open,prediction
5.51,6.1654806
5.54,6.1755543
5.6,6.17797
5.6,6.1873226
5.72,6.20856
5.69,6.2234697
5.75,6.2006416
5.72,6.17426
5.71,6.068636
5.65,6.030204
5.66,6.021432
5.76,6.013564
5.76,6.0088825
5.72,5.927478
5.76,5.898525
5.69,5.8934956
5.8,5.9172583
5.71,5.8660603
5.57,5.7863626
5.48,5.7706957
5.55,5.7617807
5.51,5.763219
5.54,5.7324543
5.56,5.671981
5.53,5.703727
5.52,5.7270966
5.57,5.657895
5.59,5.6545057
5.55,5.648554
5.56,5.659994
5.61,5.7370367
5.62,5.762972
5.63,5.746872
5.6,5.796777
5.56,5.769577
5.52,5.850116
5.6,5.9251842
5.43,5.9551773
5.58,5.9988585
5.81,6.15895
5.91,6.114197
6.02,6.135585
6.0,6.0729837
6.1,6.0378513
6.39,6.0025797
5.8,5.964677
5.7,5.838998
5.7,5.8414154
5.7,5.800976
5.59,5.760914
5.72,5.7139826
5.68,5.7219334
5.73,5.724846
5.54,5.724698
5.48,5.695073
5.45,5.688075
5.47,5.7106504
5.43,5.814048
5.58,5.8134184
5.56,5.839651
5.59,5.902588
5.68,5.9617662
5.96,6.0768986
5.69,6.12276
5.67,6.0866795
5.87,6.128211
5.95,6.184864
6.21,6.248474
6.0,6.2313204
5.98,6.143531
6.05,6.1054792
6.02,6.0789766
6.16,6.079897
5.78,6.0423613
5.58,6.023961
5.65,6.046816
5.65,6.08764
5.75,6.138242
5.65,6.262184
5.91,6.3522406
6.05,6.4375525
6.02,6.4821672
6.16,6.5177765
6.41,6.6223927
6.61,6.664509
6.56,6.7192135
6.4,6.7523127
6.39,6.769986
6.54,6.7675886
6.49,6.8563576
6.67,6.891597
6.82,6.956642
6.66,6.981947
6.63,6.93377
6.86,6.9529486
6.82,6.9873676
6.85,6.945531
6.88,6.9184494
6.77,6.880372
6.8,6.8418245
6.76,6.846387
6.62,6.811405
6.66,6.7661266
6.51,6.7995844
6.6,6.8232737
6.7,6.7894945
6.65,6.8240995
6.53,6.823058
6.7,6.828286
6.8,6.849596
6.42,6.824709
6.66,6.743246
6.69,6.7512035
6.69,6.741764
6.62,6.738368
6.46,6.7193127
6.4,6.7269335
6.42,6.707919
6.45,6.7373095
6.62,6.836499
6.57,6.876376
6.7,6.8997517
6.55,6.940716
6.65,6.933258
6.96,6.948682
6.78,6.9879513
6.81,6.9597187
6.87,6.9849586
6.78,6.9622984
6.68,6.9093666
6.82,6.838393
6.8,6.8158836
6.87,6.7340536
6.7,6.6867075
6.6,6.6568375
6.41,6.6239567
6.4,6.609144
6.35,6.6383924
6.3,6.617836
6.51,6.652794
6.56,6.749963
6.68,6.7596607
6.77,6.788333
6.6,6.9137487
6.55,6.9583015
6.75,7.0630713
6.66,6.992133
6.71,6.957782
7.19,6.937833
7.08,6.944106
7.2,6.845541
6.54,6.779457
6.44,6.52754
6.49,6.4877806
6.4,6.4423475
6.37,6.410866
6.39,6.3989487
5.88,6.381299
5.95,6.318639
6.01,6.3197126
6.04,6.3434725
6.18,6.3807173
6.15,6.423416
6.28,6.434557
6.16,6.485117
6.2,6.5535192
6.19,6.616789
6.29,6.6584415
6.43,6.717147
6.42,6.7807913
6.64,6.7920856
6.62,6.7848873
6.52,6.7573137
6.61,6.7675915
6.62,6.8233805
6.56,6.8740063
6.41,6.9381466
6.54,7.002164
6.58,7.1429825
6.77,7.198903
6.88,7.2505713
7.11,7.3012075
7.2,7.427293
7.42,7.4274273
7.12,7.478344
7.07,7.338043
7.11,7.130129
7.47,6.9889107
7.3,6.975133
7.43,6.849326
6.94,6.5986814
6.05,6.2898073
5.97,6.0909014
6.37,6.0389643
6.35,6.0325613
5.56,5.9506235
5.41,5.8205204
5.63,5.8354597
5.6,5.881341
5.57,5.9014463
5.68,5.9474277
5.73,5.9406433
5.8,5.9682217
5.75,5.9521923
5.84,5.896941
5.97,5.8642893
5.76,5.8496532
5.79,5.7612286
5.65,5.788006
5.45,5.816042
5.38,5.7936153
5.54,5.8123074
5.46,5.9171877
5.62,5.999546
5.86,6.0677223
5.7,6.114867
5.75,6.123681
6.04,6.186492
6.1,6.283185
6.06,6.3396997
6.04,6.374158
6.0,6.3891277
6.15,6.453559
6.3,6.523679
6.39,6.57368
6.43,6.641733
6.36,6.67645
6.52,6.725439
6.57,6.76124
6.54,6.7997704
6.7,6.8057127
6.66,6.863038
6.81,6.8724194
6.78,6.942999
6.78,6.961505
6.7,7.002099
6.83,7.0012245
6.89,7.0756483
7.06,7.1368055
7.08,7.1846437
7.05,7.2276917
7.04,7.2185745
7.23,7.2074614
7.25,7.25014
7.12,7.2493296
7.21,7.246567
7.08,7.209077
7.05,7.1302958
7.14,7.088788
7.08,7.150716
7.08,7.180497
6.9,7.245493
6.78,7.2621784
6.65,7.33582
7.17,7.402811
7.28,7.5218887
7.37,7.6158724
7.42,7.687208
7.5,7.744444
7.48,7.6946745
7.49,7.620658
7.65,7.645876
7.67,7.694062
7.77,7.6795855
7.31,7.6880674
7.12,7.670559
7.44,7.7011776
7.54,7.827607
7.5,7.88992
7.72,7.957447
7.84,8.0456
7.77,8.181918
7.9,8.240494
7.9,8.371018
8.06,8.437893
8.14,8.517212
8.42,8.556111
8.42,8.611134
8.66,8.711422
8.59,8.718412
8.55,8.690156
8.49,8.731812
8.41,8.666484
8.9,8.628531
8.52,8.671026
8.54,8.604793
8.88,8.599729
8.36,8.645654
8.24,8.640855
8.46,8.749419
8.5,8.808042
8.52,8.963658
8.6,9.024508
8.97,9.053958
9.15,9.069329
8.89,9.129029
9.41,9.072595
9.18,9.070823
8.85,8.846231
8.75,8.756627
9.1,8.667915
8.97,8.618243
8.7,8.643767
8.16,8.627709
8.39,8.500091
8.27,8.589119
8.17,8.579808
8.85,8.556863
9.0,8.594879
8.39,8.487327
8.64,8.232523
8.6,8.178541
8.35,7.930526
8.17,7.841057
8.04,7.5887747
7.56,7.4211903
7.65,7.422201
7.0,7.7174015
7.5,7.773102
6.9,8.034181
6.79,7.893656
7.62,7.9590425
8.9,8.297992
8.78,8.432718
8.89,8.421517
7.8,8.4141035
7.63,8.277004
8.45,8.50524
8.1,8.921721
8.57,9.087677
8.73,9.167019
8.6,9.160163
9.35,9.197688
10.05,9.45065
10.07,9.252368
9.28,8.814156
8.86,8.446977
8.96,8.230973
9.56,7.9074564
8.25,7.641924
7.18,7.1485558
7.38,6.8589706
7.39,6.7227983
6.5,6.619711
6.4,6.4359417
6.22,6.3818865
6.31,6.4083347
6.06,6.445137
6.31,6.54891
6.39,6.7255135
6.21,6.784972
6.5,6.8990784
6.44,7.039961
6.91,7.140052
7.19,7.2581234
6.98,7.370116
7.3,7.4991465
7.23,7.6126175
7.28,7.7471495
7.24,7.8394117
7.49,7.9070997
8.06,8.137509
7.84,8.334142
8.26,8.436217
8.13,8.620632
7.93,8.738289
8.6,8.669909
8.74,8.609735
8.85,8.458773
8.88,8.375522
9.0,8.306734
8.35,8.266901
7.51,8.2616205
7.29,8.53906
7.41,9.002837
7.85,9.708687
8.24,10.164105
8.92,10.184349
10.11,10.627195
10.88,10.679415
12.06,10.712277
11.61,10.933091
9.51,10.267356
10.76,9.761741
9.6,9.351218
9.55,8.9028845
10.99,8.760388
8.6,8.557472
8.58,7.754896
6.92,7.3569384
7.17,6.8836126
7.9,6.841958
7.17,6.882057
6.37,6.992461
5.88,6.7332315
5.65,6.666342
6.0,6.8480005
6.47,6.9450836
8.1,7.0336704
6.67,6.978525
6.29,6.516839
7.12,6.2270994
6.44,5.984543
6.39,5.492071
5.81,5.1251106
5.28,4.7545414
4.8,4.4474716
4.14,4.200638
3.63,4.043356
3.46,3.9296749
3.46,3.975197
3.47,4.0437984
3.52,4.048593
3.56,4.080656
3.54,4.136053
3.6,4.186504
3.57,4.250717
3.56,4.270397
3.52,4.3400326
3.62,4.273508
3.71,4.2803397
3.67,4.3534546
3.64,4.306566
3.65,4.2436576
3.62,4.178399
3.72,4.1166925
3.79,4.0923347
3.53,4.0667677
3.44,3.985875
3.4,3.9535422
3.34,3.9952667
3.34,3.9554398
3.34,3.960948
3.34,3.9822555
3.26,3.997136
3.28,4.0008802
3.2,4.0231476
3.28,4.005217
3.3,4.020672
3.26,4.0162373
3.27,4.028376
3.35,4.0220604
3.38,4.0426607
3.43,4.0437574
3.44,4.0824966
3.48,4.1103296
3.46,4.1362042
3.5,4.1532316
3.5,4.1776
3.63,4.170352
3.72,4.1919594
3.7,4.1861753
3.74,4.182102
3.76,4.2022276
3.66,4.243787
3.59,4.251398
3.63,4.2652807
3.62,4.3259983
3.73,4.364715
3.83,4.388994
3.78,4.4474974
3.72,4.4869385
3.78,4.5102425
3.83,4.555809
3.8,4.547209
3.9,4.5353985
3.87,4.5524797
3.91,4.5346165
3.9,4.518944
3.81,4.4973774
3.77,4.465597
3.77,4.4490013
3.77,4.4618816
3.75,4.4675837
3.7,4.4841204
3.66,4.5237083
3.65,4.556525
3.7,4.5560856
3.66,4.6470814
3.61,4.654351
3.61,4.7374
3.62,4.7213535
3.63,4.683857
3.58,4.6913977
3.56,4.6866856
3.64,4.7498007
3.61,4.685193
3.64,4.648552
3.61,4.5988827
3.61,4.6319685
3.58,4.623188
3.56,4.5932274
3.58,4.5906286
3.62,4.5345364
3.67,4.5521746
3.65,4.54455
3.62,4.564685
3.58,4.5755453
3.58,4.5838633
3.6,4.6217947
3.62,4.6331434
3.7,4.6454773
3.75,4.668455
3.74,4.6683702
3.73,4.666131
3.78,4.637827
3.81,4.6693172
3.8,4.6752224
3.9,4.6158915
3.95,4.653475
3.94,4.613966
3.93,4.5870457
3.89,4.5807343
3.93,4.578494
3.92,4.5939846
3.95,4.571933
3.9,4.5996895
3.96,4.596651
4.01,4.622201
4.02,4.6703405
4.05,4.652375
4.08,4.654785
4.0,4.6718807
4.02,4.6508293
4.05,4.698757
3.99,4.885518
4.0,4.7716465
4.03,4.7498474
4.09,4.751253
4.26,4.732811
4.97,4.7421455
