open,prediction
15.36,14.629498
15.4,14.546474
15.76,14.654421
15.35,14.616328
15.98,14.529932
15.8,14.744571
16.18,14.731159
16.17,14.779966
16.31,14.707398
16.42,14.748004
16.25,14.739014
16.3,14.734066
16.37,14.743858
16.08,14.664909
16.05,14.576159
16.16,14.678387
16.33,14.78574
15.91,14.715875
15.65,14.647003
15.49,14.429586
15.55,14.549477
15.51,14.662102
15.55,14.442234
15.56,14.552387
15.6,14.654426
15.3,14.571066
15.33,14.665569
15.5,14.635847
15.73,14.854001
15.7,14.599247
15.7,14.5776005
15.9,14.488892
15.78,14.576411
16.12,14.536146
15.65,14.585634
15.3,14.709301
15.29,14.558056
14.93,14.546381
15.1,14.384267
15.39,14.535959
15.81,14.540188
16.18,14.465229
15.32,14.581171
15.48,14.566421
15.31,14.478493
15.28,14.474178
15.18,14.096277
15.21,14.318982
15.44,14.417479
14.72,14.573015
15.13,14.441784
14.75,14.307047
14.73,14.340798
14.63,14.400604
14.58,14.54104
14.65,14.306286
14.5,14.273044
14.28,14.445366
14.3,14.373892
14.6,14.290717
14.85,14.236219
14.6,13.910872
14.49,14.042403
13.67,14.131989
13.37,14.263401
13.42,14.205216
13.7,14.345339
14.22,14.408749
14.29,14.44804
14.37,14.332199
14.62,14.452993
14.66,14.490154
14.67,14.253138
14.79,14.183416
14.75,14.386624
14.46,14.218019
14.09,14.364728
14.45,14.064391
14.28,14.221931
14.71,14.435518
14.64,14.427996
14.77,14.367091
14.65,14.383299
14.66,14.598445
14.72,14.604441
14.84,14.305788
14.8,14.5400915
14.93,14.509028
15.28,14.406205
15.4,14.373741
15.19,14.502817
15.46,14.547672
14.86,14.4549465
14.56,14.359368
14.62,14.470272
15.11,14.3185005
14.77,14.357814
14.76,14.321203
14.81,14.210382
14.68,14.351452
14.57,14.351316
14.53,14.373323
14.79,14.378832
14.5,14.390747
14.49,14.291365
14.58,14.271746
14.4,14.350813
14.3,14.293748
14.61,14.493478
14.85,14.542396
14.41,14.329355
14.9,14.302538
14.84,14.615725
14.95,14.465397
14.86,14.455636
14.76,14.15316
14.46,14.360684
15.3,14.173798
15.02,14.14313
14.94,14.367241
14.9,14.281591
13.94,14.17104
13.63,14.23826
13.62,14.045263
14.26,14.018822
14.16,14.259182
14.36,14.16489
14.33,14.112314
14.11,14.151172
13.88,13.981573
13.99,14.070645
13.52,13.872703
13.68,13.652832
13.95,13.919064
13.62,13.918579
13.41,13.587523
13.37,13.799709
13.1,13.573643
13.13,13.5061035
12.81,13.466225
13.55,13.503706
11.94,13.274303
11.8,13.088627
11.79,13.092001
11.69,13.37553
11.76,13.437351
11.95,12.823878
11.83,12.950838
11.7,13.050133
11.75,13.063874
11.5,13.034178
11.17,12.792847
11.1,13.04976
11.06,12.594707
11.34,12.966159
11.19,12.936943
11.2,13.082234
11.15,13.2105255
11.47,13.248703
11.7,13.208466
11.58,13.366322
11.96,13.187416
12.08,13.185072
12.38,13.560376
12.48,13.448046
12.04,13.775865
12.11,13.496006
12.35,13.767622
12.24,13.861185
12.6,13.532097
12.82,13.488054
12.79,13.682351
12.81,13.589569
12.75,13.53808
12.94,13.72378
12.44,13.687494
12.5,13.539307
12.65,13.569778
12.6,13.691627
12.67,13.76373
13.04,13.745263
12.75,13.887728
13.14,13.782791
13.01,13.835504
13.5,13.8659525
12.99,13.649965
13.15,13.449578
13.1,13.464505
12.81,13.545252
12.9,13.018337
12.8,13.452026
12.3,13.292421
12.05,13.174515
11.51,13.456303
11.27,13.269589
11.55,13.036814
11.24,13.166838
12.21,13.145313
12.47,13.3294525
12.56,13.583558
12.75,13.606945
13.05,13.502006
12.03,13.061964
11.85,13.2455635
11.98,13.271452
12.18,13.247338
11.9,13.344715
12.1,13.181288
11.8,13.180801
11.59,13.412899
11.39,13.216597
11.73,13.139729
11.82,13.580425
12.0,13.456312
12.42,13.211405
12.11,13.523108
12.3,13.46019
12.88,13.530848
12.79,13.661157
12.76,13.764421
12.61,13.830819
12.56,13.8061695
13.01,13.899395
13.41,13.985785
13.35,14.2173195
13.66,13.94393
13.79,13.936072
14.05,14.178663
14.1,14.164455
14.04,14.203781
13.71,14.108494
13.69,13.954468
13.8,13.578079
14.0,14.119977
14.35,14.286743
13.8,14.145251
13.68,14.222221
14.12,14.404873
14.7,14.569904
15.4,14.569614
15.8,14.57126
15.8,14.688022
16.32,14.759769
16.96,14.745933
16.59,14.7106905
16.42,14.569124
16.75,14.890671
17.19,14.623143
17.22,14.626242
17.25,14.700989
17.03,14.921431
16.85,15.000903
16.22,14.741354
16.06,14.840205
17.62,14.838547
17.52,14.860917
17.82,14.92643
17.74,14.8111725
17.6,14.85688
16.95,14.859452
17.8,14.836613
17.51,14.787884
17.44,14.812871
17.08,14.787611
17.01,14.835858
17.02,14.818584
17.3,14.653742
17.28,14.707735
17.3,14.771437
17.51,14.876468
17.3,14.73934
