open,prediction
5.77,6.868391
5.71,6.807158
5.71,6.9680834
5.58,6.960449
5.69,7.038636
5.7,6.9939933
5.66,7.0677657
5.78,7.200995
5.83,6.98236
5.85,6.7132173
5.77,7.170475
5.91,7.5249124
6.01,7.913774
5.79,7.112048
5.63,7.331149
6.09,6.57138
6.33,6.317548
6.75,6.2252636
5.78,6.2123327
6.28,6.2365346
5.5,6.198039
5.38,6.24557
5.28,6.4759526
5.19,6.294327
5.28,6.110198
5.26,6.0443277
5.3,6.1624517
5.51,6.0696564
5.28,5.939877
5.16,5.7241797
5.17,5.727196
5.24,5.7114167
5.16,5.5795774
4.97,5.6191707
4.81,5.732819
4.81,5.89371
4.7,6.0685463
4.65,6.0529256
4.67,6.24311
4.76,6.056371
4.97,6.0875196
5.11,6.0180125
5.15,6.061625
5.23,6.052363
5.12,5.945277
5.03,6.0726547
5.09,5.9765368
5.09,5.9261866
5.05,5.9177957
5.06,5.945795
5.06,5.8766246
4.95,5.989371
4.94,6.042708
4.96,6.034383
4.95,6.14546
4.93,6.1412754
5.05,6.1379547
5.07,6.191473
5.11,6.2160635
5.16,6.1844754
5.22,6.2277555
5.23,6.2029023
5.24,6.0523434
5.25,6.065076
5.18,6.073772
5.24,6.007547
5.28,6.0974407
5.22,6.106871
5.14,5.859244
5.11,5.6820574
5.07,5.7032943
5.15,5.7150636
5.19,5.6563196
4.91,5.598765
4.75,5.830551
4.77,5.925608
4.68,5.997154
4.68,6.0762053
4.66,5.9847655
4.8,6.036416
4.89,6.0244164
4.98,5.940213
5.06,5.873407
4.97,6.1109242
5.09,6.0839343
5.0,5.9873486
4.98,6.2753935
4.91,6.3295736
5.11,6.250305
5.08,6.1260962
5.07,6.354774
5.26,6.3515925
5.35,6.4670677
5.21,6.4786215
5.28,6.6143003
5.28,6.691293
5.3,6.3164663
5.39,6.2567325
5.41,6.246339
5.53,6.343033
5.56,6.411368
5.22,6.5600314
5.26,6.75716
5.29,6.8467865
5.34,6.9510756
5.37,6.9066887
5.5,7.12107
5.66,7.053465
5.78,6.9626374
5.9,6.883191
