open,prediction
3.94,3.8489273
3.75,3.9606252
3.43,3.7789001
3.34,3.9520702
3.17,3.850452
3.05,4.0345964
3.13,3.8115852
3.02,3.8218753
3.06,3.7857704
3.07,3.9414895
3.15,3.829637
3.14,4.0916166
3.02,3.93139
3.11,4.2334194
3.13,4.19123
3.2,3.947308
3.15,4.169612
3.34,3.9932404
3.46,4.0470753
3.33,3.9136572
3.35,4.199455
3.3,4.062646
3.25,4.2685585
3.23,4.160112
3.27,4.415403
3.41,4.3883176
3.35,4.3541284
3.38,4.636307
3.5,4.348439
3.49,4.7024913
3.53,5.047235
3.7,5.027016
3.9,4.723023
3.57,4.6181045
3.86,3.9696894
4.22,4.241019
3.88,3.7522843
3.76,3.6759064
3.5,3.6961043
3.4,3.5458996
3.16,3.411552
3.05,3.59999
2.9,3.298137
2.94,3.4331398
2.83,3.238154
2.73,3.1332436
2.68,3.2962303
2.58,3.1599228
2.45,3.102113
2.49,3.3063145
2.35,3.1972103
2.16,3.414786
2.31,3.3316038
2.2,3.4788547
2.32,3.5800087
2.46,3.50559
2.61,3.298239
2.76,3.5083382
2.96,3.5080068
2.68,3.3865523
2.43,3.7611294
2.56,3.789844
2.69,3.803688
2.83,4.3518553
2.98,4.68293
3.14,5.0316057
3.31,5.0405593
3.48,4.9922705
3.66,5.017304
3.85,5.019084
4.05,5.34179
4.26,5.073438
4.23,5.51331
4.17,5.753909
4.11,5.9622445
4.4,5.922233
4.15,6.282804
4.92,6.4566417
5.05,7.419797
5.22,7.382551
5.02,7.6415453
5.58,7.5317388
6.26,7.3954506
6.3,7.8188753
6.32,7.283959
6.42,8.544713
6.58,7.5339637
6.65,7.909566
6.65,7.559487
6.62,7.6391177
6.73,7.8536816
6.54,7.6863065
6.51,7.1925697
6.68,7.656029
6.65,7.732748
6.6,7.58277
6.77,7.710349
6.83,7.4550476
6.89,7.7509565
6.77,7.8124495
6.86,8.149315
7.03,7.713163
6.82,7.7762527
6.9,7.4092383
6.8,8.084411
6.75,7.9186087
6.94,7.953583
7.04,8.033944
6.97,7.967486
7.13,7.936412
7.23,8.291523
7.18,8.689301
7.32,8.672909
7.36,8.289879
7.2,8.461371
7.51,8.980627
7.97,8.542213
8.07,8.527282
7.94,8.170811
8.11,8.448858
7.82,8.661961
7.49,8.202609
7.68,8.430711
7.85,8.122055
7.96,8.141039
7.55,8.323836
7.7,8.63401
7.7,8.478632
7.55,8.662671
7.65,9.148951
8.14,8.486585
8.53,8.703987
8.4,9.263871
8.4,8.704921
8.08,8.81623
8.05,9.742137
8.05,9.4929085
8.45,9.907242
8.44,9.862704
9.0,9.620378
8.92,8.733968
9.33,8.962006
9.42,8.4928665
8.95,8.657658
8.57,8.585383
8.3,9.548335
8.7,8.071542
7.98,8.13766
8.35,8.16541
8.26,7.8718195
8.81,8.0938425
7.8,8.054762
7.76,7.616867
7.12,7.669972
6.77,7.5057125
6.85,7.8810263
6.7,7.919277
6.7,7.6823835
6.69,8.008371
6.81,7.7299047
6.9,7.804764
7.18,7.770814
6.7,7.7555594
6.66,7.392259
6.73,7.311606
