open,prediction
8.68,10.755122
8.75,10.744674
8.76,10.731248
8.78,10.737218
8.9,10.815408
8.87,10.863228
9.12,11.03217
8.99,11.023564
9.1,11.057967
9.19,11.097899
9.27,11.11502
9.36,11.146094
9.26,11.147803
9.17,11.116156
9.19,11.13981
9.24,11.0918865
9.33,11.141124
9.25,11.177892
9.14,11.271509
9.12,11.184025
9.23,11.181219
9.27,11.113762
9.16,11.103483
9.03,11.188196
9.26,11.072182
9.31,11.066814
9.27,11.130652
9.29,11.249318
9.23,11.18126
9.2,11.077251
9.38,11.173037
9.44,11.241673
9.49,10.989342
9.44,10.696762
9.44,10.604556
9.6,10.683092
9.73,10.746575
8.58,10.497121
8.59,10.203721
8.6,10.192476
8.88,10.251872
8.75,10.270531
8.56,10.227064
8.52,10.257757
8.46,10.243242
8.4,10.310298
8.29,10.322352
8.37,10.269031
8.35,10.29079
8.45,10.3092
8.72,10.376234
8.72,10.36374
8.5,10.36074
8.53,10.350849
8.54,10.392783
8.51,10.465939
8.68,10.577742
8.68,10.5856085
8.81,10.573783
8.74,10.641848
8.96,10.682401
8.93,10.709243
8.92,10.710146
8.98,10.733336
8.96,10.753157
9.04,10.768294
8.9,10.721207
9.08,10.720763
8.93,10.742475
8.9,10.678446
9.0,10.641817
8.88,10.586343
8.96,10.556067
9.01,10.674947
8.72,10.781594
8.82,10.918495
8.47,11.045377
8.86,11.137025
9.26,11.278051
9.68,11.437204
9.95,11.531273
9.94,11.500168
9.8,11.406735
9.75,11.351518
9.6,11.317004
9.55,11.317635
9.4,11.266243
9.31,11.235433
9.64,11.28102
9.5,11.298865
9.58,11.332833
9.78,11.397655
9.67,11.475634
9.58,11.46322
9.76,11.506276
9.75,11.5713825
9.93,11.606669
9.97,11.638403
9.79,11.610701
9.91,11.60261
10.05,11.63376
9.9,11.67461
9.92,11.688228
9.89,11.755881
10.1,11.910973
9.92,11.973309
10.27,12.069012
10.05,12.183373
10.51,12.155348
10.6,12.178699
10.63,12.138759
10.83,12.159727
10.99,12.248865
10.43,12.271732
10.53,12.336021
10.23,12.348327
10.38,12.360904
10.68,12.401319
10.79,12.517421
11.21,12.802156
10.95,12.879226
10.95,12.479748
10.78,12.107615
11.21,12.018114
11.78,12.08643
11.5,11.979776
9.6,11.577573
9.65,11.271672
9.6,11.244126
9.47,11.230266
9.52,11.154526
9.58,11.103136
9.4,11.021064
9.45,10.906125
9.44,10.837466
9.2,10.764947
9.12,10.723758
9.05,10.707376
8.78,10.620547
8.82,10.552094
8.76,10.581489
8.92,10.631525
8.79,10.606464
8.7,10.555538
8.67,10.480387
8.84,10.5388
8.96,10.545104
8.82,10.531365
8.76,10.535116
8.85,10.577361
8.83,10.68537
8.7,10.66851
8.73,10.648278
8.9,10.70546
9.07,10.740206
9.29,10.745702
8.89,10.752618
9.0,10.7878065
9.23,10.852433
8.94,10.905592
8.92,10.945383
9.16,11.044058
9.1,11.135557
9.19,11.1257
9.5,11.199261
9.47,11.332177
9.7,11.365103
9.8,11.352216
9.51,11.297394
9.75,11.322704
10.04,11.418874
9.71,11.360934
9.59,11.263826
