open,prediction
5.77,5.398476
5.71,5.3918247
5.71,5.402323
5.58,5.459157
5.69,5.5178576
5.7,5.548986
5.66,5.5831146
5.78,5.637956
5.83,5.6864367
5.85,5.6362314
5.77,5.686133
5.91,5.8227186
6.01,6.01904
5.79,6.017716
5.63,6.026986
6.09,6.0339932
6.33,5.9660354
6.75,5.8188443
5.78,5.6816254
6.28,5.4469643
5.5,5.4270606
5.38,5.2471943
5.28,5.31306
5.19,5.2802334
5.28,5.2555976
5.26,5.2919865
5.3,5.2594004
5.51,5.2206106
5.28,5.1856184
5.16,5.052202
5.17,5.0393877
5.24,4.950941
5.16,4.867589
4.97,4.7589626
4.81,4.718244
4.81,4.7402544
4.7,4.7969894
4.65,4.939748
4.67,5.0401044
4.76,5.1285625
4.97,5.252088
5.11,5.3049746
5.15,5.39123
5.23,5.359315
5.12,5.382342
5.03,5.4393644
5.09,5.4508605
5.09,5.521732
5.05,5.5820503
5.06,5.5183434
5.06,5.4975095
4.95,5.421695
4.94,5.4975195
4.96,5.5197067
4.95,5.572925
4.93,5.6253157
5.05,5.6533356
5.07,5.6833816
5.11,5.722657
5.16,5.764811
5.22,5.7948084
5.23,5.8258853
5.24,5.8168006
5.25,5.8029428
5.18,5.805986
5.24,5.799145
5.28,5.8589435
5.22,5.83492
5.14,5.6898823
5.11,5.55923
5.07,5.494238
5.15,5.432623
5.19,5.3447075
4.91,5.2714667
4.75,5.1309066
4.77,5.0405035
4.68,4.933212
4.68,4.8928723
4.66,4.8213477
4.8,4.670472
4.89,4.5907598
4.98,4.6096926
5.06,4.5944977
4.97,4.6327395
5.09,4.6653295
5.0,4.674814
4.98,4.7078
4.91,4.781609
5.11,4.8156357
5.08,4.889261
5.07,4.9046974
5.26,4.9349427
5.35,4.9712715
5.21,5.0151443
5.28,5.047512
5.28,5.129325
5.3,5.111259
5.39,5.0886073
5.41,5.1024213
5.53,5.1038084
5.56,5.095737
5.22,5.135931
5.26,5.18974
5.29,5.2767715
5.34,5.3889055
5.37,5.505751
5.5,5.612799
5.66,5.714954
5.78,5.805881
5.9,5.868117
5.84,5.8837557
6.02,5.8543696
5.95,5.8018565
5.87,5.7224135
5.84,5.6823835
5.88,5.6294556
5.58,5.617338
5.6,5.586998
5.62,5.5889235
5.64,5.5958652
5.72,5.618474
5.67,5.631663
5.63,5.5960164
5.62,5.604241
5.76,5.5857906
5.81,5.5801516
5.87,5.575471
5.69,5.56906
5.63,5.538168
5.58,5.5330915
5.67,5.543325
5.62,5.553766
5.77,5.5345764
5.9,5.4958315
5.78,5.469591
5.68,5.4125595
5.66,5.389238
5.59,5.380588
5.45,5.379784
5.52,5.4234695
5.51,5.566809
5.65,5.69598
5.66,5.8093057
5.62,5.975464
5.85,6.1726103
6.19,6.357039
6.19,6.5305133
6.3,6.715729
6.65,6.696286
6.85,6.6151757
6.77,6.506995
6.9,6.3714366
7.2,6.2394032
6.16,6.1438065
6.08,5.9298687
6.0,5.899528
5.82,6.06641
6.03,6.5171375
6.05,6.8427863
5.81,6.872773
6.07,6.7320266
6.9,6.743121
8.38,6.6858444
7.62,6.47377
6.72,5.9688783
5.7,5.5760064
5.85,5.3247
5.58,5.268095
5.47,5.170638
5.39,5.0942774
5.21,5.020531
5.26,4.91062
5.25,4.816204
5.35,4.743767
5.18,4.727376
5.06,4.6745405
4.8,4.652558
4.85,4.6725326
4.85,4.7236953
4.98,4.738056
5.05,4.7628007
5.01,4.787534
5.12,4.789141
5.02,4.7946186
5.01,4.791842
4.97,4.789916
5.12,4.741358
5.06,4.6942577
5.02,4.614978
5.11,4.545188
4.98,4.4627285
4.75,4.355847
4.72,4.3061385
4.66,4.3363013
4.63,4.3382435
4.52,4.3451767
4.51,4.428229
4.73,4.468907
4.82,4.460813
4.69,4.452256
4.81,4.439063
5.12,4.4110246
4.73,4.357033
4.63,4.2400007
4.59,4.152397
4.62,4.1495814
4.5,4.1529064
4.43,4.0954375
4.37,4.1115713
4.32,4.170499
4.44,4.1984825
4.4,4.234337
4.39,4.4339714
4.55,4.6614404
4.66,4.871523
4.66,5.04427
4.76,5.177935
5.41,5.3038054
5.69,5.468517
5.73,5.4397607
5.7,5.295181
5.47,5.2330027
5.58,5.163882
5.8,5.087201
5.16,5.0059924
5.01,4.863453
5.32,4.8194933
5.06,4.818584
5.06,4.7845287
5.12,4.757084
4.92,4.6951475
4.95,4.6233287
4.96,4.6015563
5.05,4.58734
4.89,4.5588465
4.71,4.5177584
4.72,4.515082
4.78,4.5704274
4.9,4.5903826
4.75,4.590427
4.8,4.5731816
4.89,4.5766435
4.94,4.576598
4.89,4.534296
4.88,4.48824
4.84,4.3704443
4.77,4.3205805
4.8,4.226868
4.67,4.1443543
4.71,4.0889835
4.37,4.092293
4.6,4.031961
4.27,4.046882
4.2,4.048775
4.42,4.1002526
4.45,4.141531
4.47,4.148529
4.49,4.1386685
4.53,4.134972
4.48,4.0916834
4.45,4.0072894
4.36,3.951278
4.33,3.9163916
4.37,3.8988786
4.29,3.893404
4.1,3.8917813
4.19,3.8917797
4.32,3.9330735
4.24,3.9952736
4.35,4.0329657
4.37,4.057117
4.34,4.095895
4.45,4.094743
4.5,4.123815
4.5,4.123218
4.42,4.1255407
4.45,4.2273827
4.33,4.232404
4.48,4.15517
4.49,4.093578
4.49,4.0507956
5.2,3.923725
4.29,3.8390431
4.28,3.6218715
4.1,3.5448606
3.98,3.5054133
3.96,3.4986439
3.89,3.5286148
3.91,3.5520022
3.9,3.5934367
3.99,3.6110148
3.98,3.6702673
4.09,3.6918833
4.11,3.7293897
4.09,3.742829
4.08,3.7779937
4.2,3.8263285
4.16,3.8309433
4.22,3.8530693
4.21,3.9070516
4.3,3.9306846
4.33,3.921239
4.08,3.9078853
4.37,3.9110277
4.38,3.9537737
4.34,3.9182346
4.27,3.853986
4.18,3.8356154
4.35,3.8098578
4.19,3.7693796
4.19,3.6998413
4.08,3.7107463
4.28,3.6372154
4.12,3.5944645
3.98,3.526585
4.02,3.508671
4.18,3.542332
3.75,3.573039
3.91,3.6284912
3.83,3.7760768
3.91,3.928667
4.28,4.0916734
4.08,4.4234214
4.66,4.658845
4.55,4.8654814
4.75,4.7924423
4.88,4.763535
5.71,4.7367263
5.63,4.7188025
5.47,4.5103283
4.5,4.295212
4.45,4.120373
4.55,4.0660734
4.5,4.0360575
4.44,3.992805
4.36,3.9626224
4.38,3.9372225
4.28,3.9337358
4.33,3.9246352
4.28,3.8816066
4.22,3.8089461
4.27,3.733774
4.32,3.6586359
4.29,3.6245852
4.15,3.6120229
3.95,3.5799267
3.91,3.5593908
3.79,3.596878
4.04,3.7041135
4.17,3.7909975
4.07,3.8454967
4.07,3.8818104
4.14,3.9132144
4.44,3.9450748
4.26,4.0623317
4.42,4.0159965
4.36,3.9542189
4.21,3.8925788
4.3,3.8856344
4.75,3.8497617
4.01,3.8258955
4.11,3.721453
4.1,3.7391984
4.18,3.7617521
4.15,3.7599866
4.08,3.759255
4.13,3.7648644
4.03,3.7883325
4.14,3.7670505
4.01,3.747518
4.17,3.6919305
4.11,3.7024827
4.15,3.658154
4.03,3.667216
4.03,3.6505373
3.9,3.6626751
4.02,3.7107272
3.97,3.8018317
4.17,3.883392
4.17,3.967268
4.12,4.0559397
4.39,4.1305423
4.26,4.2038665
4.44,4.18602
4.49,4.203796
4.61,4.207156
4.65,4.1882563
4.5,4.1583786
4.36,4.1085625
4.36,4.0717072
4.46,4.0718455
4.4,4.0959573
4.48,4.0617957
4.34,4.026777
4.31,3.9879234
4.35,4.0139804
4.35,4.0674586
4.33,4.0802193
4.17,4.1030536
4.29,4.1402307
4.38,4.222386
4.52,4.274784
4.38,4.3203444
4.47,4.2636642
4.58,4.1938605
4.62,4.101997
